seq_id,print_id,tile_id,saturated,centroids
947,SI266220200309225433,3,2960,310.39130434782606,115.18840579710145,69,339.3333333333333,155.66666666666666,6,385.23809523809524,163.9047619047619,21,493.0684210526316,136.8684210526316,190
948,SI266220200309225433,4,0,
949,SI266220200309225433,5,0,
950,SI266220200309225433,6,0,276.0,451.5,10,351.94736842105266,379.7894736842105,19,439.0,467.6923076923077,13
951,SI266220200309225433,7,665,1.4719101123595506,141.9943820224719,178,39.833333333333336,183.58333333333334,12,175.76190476190476,123.85714285714286,42,212.72727272727272,109.81818181818181,11,360.6933333333333,95.04,75,437.85185185185185,179.33333333333334,27
952,SI266220200309225433,8,0,
953,SI266220200309225433,9,55,60.689655172413794,478.7586206896552,29,159.75,498.25,24,261.0403225806452,449.4758064516129,124,253.72727272727272,498.1818181818182,11
954,SI266220200309225433,10,0,156.25396825396825,6.682539682539683,63,252.27272727272728,0.5454545454545454,11,336.5,1.0,8,339.5,35.0,24
955,SI266220200309225433,11,0,
956,SI266220200309225433,12,0,61.1875,370.8125,16
957,SI266220200309225433,13,0,
958,SI266220200309225433,14,0,
959,SI266220200309225433,15,0,
960,SI266220200309225433,0,0,
961,SI266220200309225433,1,0,
962,SI266220200309225433,2,0,498.0,230.0,5
963,SI266220200309225433,3,3662,291.9,131.55,20,315.55555555555554,114.11111111111111,9,377.74311926605503,123.63302752293578,109,454.8181818181818,184.45454545454547,11,498.09574468085106,143.32978723404256,188
964,SI266220200309225433,4,0,270.3636363636364,299.45454545454544,11,434.61538461538464,301.2307692307692,13
965,SI266220200309225433,5,0,
966,SI266220200309225433,6,0,271.73333333333335,379.93333333333334,30,434.6923076923077,379.46153846153845,26
967,SI266220200309225433,7,1435,17.321656050955415,143.31210191082803,314,269.0,130.33333333333334,6,274.52777777777777,96.22222222222223,36,353.8541666666667,168.35416666666666,48,428.671875,123.078125,64
968,SI266220200309225433,8,0,
969,SI266220200309225433,9,133,164.0566037735849,449.8679245283019,53,161.0909090909091,498.27272727272725,11,259.0,498.1666666666667,12,329.25210084033614,449.3697478991597,119,333.5,498.0,14
970,SI266220200309225433,10,7,161.0,0.7,10,260.3181818181818,0.7272727272727273,22,334.0,1.0,13
971,SI266220200309225433,11,0,
972,SI266220200309225433,12,0,151.44444444444446,383.6666666666667,9,235.0,299.0,5
973,SI266220200309225433,13,0,
974,SI266220200309225433,14,0,
975,SI266220200309225433,15,0,
976,SI266220200309225433,0,0,
977,SI266220200309225433,1,0,
978,SI266220200309225433,2,0,
979,SI266220200309225433,3,1750,354.8348623853211,133.74617737003058,327,483.0825396825397,141.05608465608466,945
980,SI266220200309225433,4,0,
981,SI266220200309225433,5,0,
982,SI266220200309225433,6,0,275.93333333333334,446.4,15,437.8,463.6,5
983,SI266220200309225433,7,462,16.08109794135995,141.29569557080475,1603,269.5483870967742,147.6236559139785,93,412.3937360178971,150.15659955257271,447,369.8333333333333,109.66666666666667,6
984,SI266220200309225433,8,0,498.0,352.0,7
985,SI266220200309225433,9,32,56.6875,485.125,16,114.45454545454545,498.1212121212121,33,168.27272727272728,498.1818181818182,11,339.3333333333333,498.1111111111111,9
986,SI266220200309225433,10,27,108.1,0.6,20,168.17073170731706,6.682926829268292,41,338.47727272727275,19.90909090909091,44
987,SI266220200309225433,11,0,
988,SI266220200309225433,12,0,1.0,316.5,6,1.0,352.0,5,238.07142857142858,384.14285714285717,14
989,SI266220200309225433,13,0,
990,SI266220200309225433,14,0,
991,SI266220200309225433,15,0,
992,SI266220200309225433,0,0,
993,SI266220200309225433,1,0,
994,SI266220200309225433,2,0,
995,SI266220200309225433,3,6090,327.2420382165605,148.94904458598725,157,320.6666666666667,110.66666666666667,6,359.3,96.85,20,462.875,105.078125,64,493.0578034682081,152.7398843930636,173
996,SI266220200309225433,4,2,260.1689189189189,365.10135135135135,148,435.0,386.0625,16
997,SI266220200309225433,5,0,384.5,13.0,16
998,SI266220200309225433,6,0,274.25,448.375,8,351.7142857142857,379.0,7,436.22222222222223,466.55555555555554,9
999,SI266220200309225433,7,1802,18.2,93.36,25,7.305418719211823,150.1231527093596,203,40.6,152.0,5,212.0,110.71428571428571,7,236.3846153846154,103.38461538461539,13,260.45454545454544,94.63636363636364,11,269.9130434782609,167.0,23,346.5,166.0,8,350.6666666666667,94.44444444444444,9,407.27272727272725,93.81818181818181,11,415.3636363636364,163.0909090909091,11,434.5,182.5,6
1000,SI266220200309225433,8,0,498.0769230769231,353.15384615384613,13
1001,SI266220200309225433,9,0,132.73758865248226,498.20567375886526,141,160.5,252.5,12,276.5887573964497,483.93491124260356,338,497.2307692307692,497.7692307692308,13
1002,SI266220200309225433,10,73,139.22962962962964,6.425925925925926,270,275.66442953020135,1.2147651006711409,149,325.3076923076923,34.40659340659341,91,497.0,2.0,21
1003,SI266220200309225433,11,0,
1004,SI266220200309225433,12,0,0.7777777777777778,353.3333333333333,9,53.370370370370374,370.0,27,164.35135135135135,335.81081081081084,37,219.71698113207546,324.64150943396226,53,233.1818181818182,386.54545454545456,11
1005,SI266220200309225433,13,0,9.724137931034482,497.9655172413793,29,150.2,445.4,5
1006,SI266220200309225433,14,0,5.16,1.32,25
1007,SI266220200309225433,15,0,
1008,SI266220200309225433,0,0,
1009,SI266220200309225433,1,0,
1010,SI266220200309225433,2,0,385.0,378.5,6
1011,SI266220200309225433,3,3007,330.552,131.184,250,483.4454976303318,146.22748815165878,422
1012,SI266220200309225433,4,0,277.2,297.6,5,353.9259259259259,380.962962962963,81
1013,SI266220200309225433,5,0,
1014,SI266220200309225433,6,0,277.6,378.2,5,351.925,461.875,40,438.61538461538464,379.43589743589746,39
1015,SI266220200309225433,7,426,4.952978056426332,133.20376175548589,319,43.5,173.5,6,215.94736842105263,150.12280701754386,171,271.6142857142857,115.34285714285714,140,367.0662983425414,168.0,362,427.59574468085106,102.82978723404256,94
1016,SI266220200309225433,8,0,497.60526315789474,334.7631578947368,38
1017,SI266220200309225433,9,67,101.02777777777777,493.60555555555555,180,167.34375,446.5625,32,268.2608695652174,496.8478260869565,92,337.5151515151515,446.8484848484849,33,497.57142857142856,498.14285714285717,7
1018,SI266220200309225433,10,64,120.38333333333334,2.0,120,262.3862068965517,16.19655172413793,290,497.35714285714283,1.6428571428571428,14
1019,SI266220200309225433,11,0,
1020,SI266220200309225433,12,0,0.9375,336.5625,16,152.35294117647058,378.1764705882353,51,185.8,297.4,5
1021,SI266220200309225433,13,0,1.0,498.0,5,150.8,497.6,5
1022,SI266220200309225433,14,0,1.3,1.3,10,188.5,204.2,10
1023,SI266220200309225433,15,0,
1024,SI266220200309225433,0,0,
1025,SI266220200309225433,1,0,
1026,SI266220200309225433,2,0,
1027,SI266220200309225433,3,2703,315.03846153846155,116.21794871794872,78,332.22222222222223,154.44444444444446,18,375.4117647058824,165.52941176470588,17,479.35593220338984,96.08474576271186,59,498.2903225806452,169.70967741935485,62
1028,SI266220200309225433,4,0,351.3333333333333,300.8333333333333,6
1029,SI266220200309225433,5,0,
1030,SI266220200309225433,6,0,166.61111111111111,414.6111111111111,18,351.6666666666667,380.44444444444446,9
1031,SI266220200309225433,7,395,0.7333333333333333,97.96666666666667,30,0.6428571428571429,169.96428571428572,56,28.0,90.0,7,40.92307692307692,181.23076923076923,13,170.7962962962963,128.14814814814815,54,238.8,101.6,5,277.27272727272725,150.9090909090909,11,355.92,95.96,50,424.75,183.1875,16
1032,SI266220200309225433,8,0,449.1111111111111,334.6666666666667,9,497.42857142857144,315.5,14
1033,SI266220200309225433,9,123,66.34426229508196,479.1639344262295,61,104.18181818181819,462.1818181818182,11,104.6,498.2,5,127.71428571428571,454.0,7,167.66666666666666,498.0833333333333,12,251.83333333333334,498.25,12,253.8095238095238,453.1111111111111,63,339.22222222222223,498.44444444444446,9
1034,SI266220200309225433,10,0,105.0,0.625,8,167.86206896551724,9.689655172413794,29,251.625,0.625,8,338.54545454545456,0.6363636363636364,11,340.22222222222223,35.333333333333336,9
1035,SI266220200309225433,11,0,
1036,SI266220200309225433,12,0,1.0,317.5,10
1037,SI266220200309225433,13,0,
1038,SI266220200309225433,14,0,
1039,SI266220200309225433,15,0,
1040,SI266220200309225433,0,0,
1041,SI266220200309225433,1,0,
1042,SI266220200309225433,2,0,321.1666666666667,180.16666666666666,6,377.64285714285717,163.53571428571428,28,382.0,201.33333333333334,18,451.55,230.3,20,497.9504950495049,228.86138613861385,101,498.0,386.2,5
1043,SI266220200309225433,3,8395,357.33088235294116,123.21323529411765,136,340.14285714285717,155.71428571428572,7,466.0357142857143,95.17857142857143,56,498.0,181.35294117647058,17
1044,SI266220200309225433,4,0,
1045,SI266220200309225433,5,0,
1046,SI266220200309225433,6,0,2.8214285714285716,236.54464285714286,112,1.0,164.0,5
1047,SI266220200309225433,7,3693,36.82539682539682,138.13492063492063,126,1.1904761904761905,181.28571428571428,21,213.8,121.4,5,269.8181818181818,94.63636363636364,11,276.8666666666667,150.86666666666667,15,362.3,177.25,20,385.125,106.125,8,411.6666666666667,110.44444444444444,18,415.0,176.375,8,438.7142857142857,94.5,14,440.125,174.25,8
1048,SI266220200309225433,8,0,
1049,SI266220200309225433,9,78,148.34883720930233,450.4186046511628,43,160.72727272727272,498.1818181818182,11,326.45454545454544,446.45454545454544,55,324.6333333333333,498.1333333333333,30
1050,SI266220200309225433,10,0,318.3333333333333,0.9090909090909091,33
1051,SI266220200309225433,11,0,
1052,SI266220200309225433,12,0,
1053,SI266220200309225433,13,0,
1054,SI266220200309225433,14,0,
1055,SI266220200309225433,15,0,
1056,SI266220200309225433,0,0,
1057,SI266220200309225433,1,0,
1058,SI266220200309225433,2,0,
1059,SI266220200309225433,3,1600,284.125,124.375,32,357.68595041322317,120.09917355371901,121,477.909604519774,124.33898305084746,177,451.1875,181.5,16
1060,SI266220200309225433,4,0,438.57142857142856,300.85714285714283,7
1061,SI266220200309225433,5,0,
1062,SI266220200309225433,6,0,437.7142857142857,380.0,7
1063,SI266220200309225433,7,414,18.0,143.64068692206078,757,270.85714285714283,146.53061224489795,49,270.8666666666667,101.5,30,422.53941908713693,146.5186721991701,241
1064,SI266220200309225433,8,0,498.0,351.5,6
1065,SI266220200309225433,9,61,116.13793103448276,498.17241379310343,29,166.78947368421052,450.63157894736844,19,268.2857142857143,272.0,7,338.32608695652175,453.5217391304348,46
1066,SI266220200309225433,10,0,113.20588235294117,0.6764705882352942,34,250.375,34.0,8,339.2,0.6,5
1067,SI266220200309225433,11,0,325.5,174.0,6
1068,SI266220200309225433,12,0,1.0,353.0,5,150.2,386.6,5
1069,SI266220200309225433,13,0,
1070,SI266220200309225433,14,0,
1071,SI266220200309225433,15,0,
1072,SI266220200309225433,0,0,
1073,SI266220200309225433,1,0,
1074,SI266220200309225433,2,0,
1075,SI266220200309225433,3,1470,288.7551020408163,125.9795918367347,49,352.6698113207547,126.11635220125787,318,479.7643784786642,153.38589981447123,539,497.89473684210526,97.57894736842105,19
1076,SI266220200309225433,4,0,272.64912280701753,367.94736842105266,57,433.2291666666667,384.8541666666667,48
1077,SI266220200309225433,5,0,
1078,SI266220200309225433,6,0,437.25,465.375,8
1079,SI266220200309225433,7,509,14.219873150105709,141.08879492600423,473,272.0487804878049,157.34146341463415,41,361.0508474576271,96.27118644067797,59,361.375,173.5,8,411.3125,109.6875,16,427.9230769230769,178.92307692307693,13
1080,SI266220200309225433,8,0,498.14285714285717,353.07142857142856,14
1081,SI266220200309225433,9,0,55.6,477.8,5,142.38666666666666,498.1333333333333,75,252.27272727272728,447.22727272727275,22
1082,SI266220200309225433,10,134,143.94193548387096,5.341935483870968,155,328.74528301886795,32.386792452830186,106
1083,SI266220200309225433,11,0,
1084,SI266220200309225433,12,0,0.9230769230769231,352.9230769230769,13,58.285714285714285,369.42857142857144,14,235.55172413793105,384.8965517241379,29
1085,SI266220200309225433,13,0,
1086,SI266220200309225433,14,0,
1087,SI266220200309225433,15,0,
1088,SI266220200309225433,0,0,
1089,SI266220200309225433,1,0,306.0,479.5,6
1090,SI266220200309225433,2,0,498.0,164.71428571428572,21
1091,SI266220200309225433,3,2368,324.4014598540146,151.24087591240877,137,356.0983606557377,109.59836065573771,122,484.8586118251928,141.66066838046274,389
1092,SI266220200309225433,4,0,171.5,340.1666666666667,6,359.1014492753623,384.9130434782609,69
1093,SI266220200309225433,5,0,
1094,SI266220200309225433,6,0,25.03954802259887,165.77966101694915,177,166.3846153846154,418.61538461538464,13,353.66,464.72,50
1095,SI266220200309225433,7,468,9.960573476702509,130.33870967741936,558,175.42,134.66,50,228.8181818181818,156.93939393939394,33,264.5502092050209,114.55230125523012,478,395.4311377245509,141.53892215568862,501,375.61538461538464,95.61538461538461,13
1096,SI266220200309225433,8,0,450.2,337.2,5,472.8,347.4,5,497.5,353.95,20
1097,SI266220200309225433,9,42,107.42727272727272,495.8181818181818,110,163.38709677419354,447.6774193548387,31,278.125,498.140625,64
1098,SI266220200309225433,10,81,118.0,2.5619047619047617,105,268.18367346938777,23.824489795918367,245,497.1818181818182,1.5454545454545454,11
1099,SI266220200309225433,11,0,
1100,SI266220200309225433,12,0,0.8181818181818182,354.27272727272725,11,61.4,296.8,5,151.42857142857142,384.2857142857143,7
1101,SI266220200309225433,13,0,
1102,SI266220200309225433,14,0,
1103,SI266220200309225433,15,0,
1104,SI266220200309225433,0,0,
1105,SI266220200309225433,1,0,
1106,SI266220200309225433,2,0,
1107,SI266220200309225433,3,2380,327.13084112149534,119.4392523364486,214,481.2819843342036,136.42297650130547,383
1108,SI266220200309225433,4,0,351.44444444444446,298.8888888888889,9
1109,SI266220200309225433,5,0,
1110,SI266220200309225433,6,0,165.9047619047619,414.2857142857143,21
1111,SI266220200309225433,7,878,6.357827476038339,130.86581469648561,313,195.06140350877192,121.98245614035088,114,211.44444444444446,147.66666666666666,9,236.0,159.0,7,350.5348837209302,121.88372093023256,43
1112,SI266220200309225433,8,0,462.8,328.73333333333335,15,497.39285714285717,321.42857142857144,28
1113,SI266220200309225433,9,66,76.19130434782609,476.2260869565217,115,113.3157894736842,498.2105263157895,38,128.875,454.875,8,265.55555555555554,477.05555555555554,144
1114,SI266220200309225433,10,0,111.48780487804878,0.975609756097561,41,169.57142857142858,0.8571428571428571,7,282.33962264150944,0.9245283018867925,53,497.42857142857144,2.0,7
1115,SI266220200309225433,11,0,
1116,SI266220200309225433,12,0,1.8181818181818181,329.22727272727275,22,150.6,302.8,15
1117,SI266220200309225433,13,0,1.0,467.0,5
1118,SI266220200309225433,14,0,1.0,1.6,5
1119,SI266220200309225433,15,0,
1120,SI266220200309225433,0,0,
1121,SI266220200309225433,1,0,
1122,SI266220200309225433,2,0,498.1111111111111,250.88888888888889,9
1123,SI266220200309225433,3,8200,292.2,139.4,5,361.21604938271605,126.72222222222223,162,449.0,166.0,10,486.3394495412844,105.4954128440367,109
1124,SI266220200309225433,4,0,351.875,298.875,8
1125,SI266220200309225433,5,0,
1126,SI266220200309225433,6,0,0.8571428571428571,250.57142857142858,7,353.05555555555554,379.1111111111111,18
1127,SI266220200309225433,7,3322,20.807692307692307,133.83516483516485,182,212.0,110.0,5,264.0,94.05882352941177,17,265.42857142857144,159.28571428571428,7,359.5147058823529,94.45588235294117,68,422.7692307692308,179.6153846153846,39
1128,SI266220200309225433,8,0,
1129,SI266220200309225433,9,20,159.5,498.2,30,152.2,446.6,5,258.33962264150944,447.47169811320754,53,253.8,498.0,5,329.7083333333333,498.1666666666667,24
1130,SI266220200309225433,10,15,155.53061224489795,9.16326530612245,98,274.3333333333333,0.9444444444444444,18,328.5,1.0,26
1131,SI266220200309225433,11,0,
1132,SI266220200309225433,12,0,
1133,SI266220200309225433,13,0,
1134,SI266220200309225433,14,0,
1135,SI266220200309225433,15,0,
1136,SI266220200309225433,0,0,
1137,SI266220200309225433,1,0,
1138,SI266220200309225433,2,0,
1139,SI266220200309225433,3,2534,287.125,125.0,16,316.125,114.125,8,339.5,106.0,10,340.2,155.4,5,382.6111111111111,109.96296296296296,54,448.77272727272725,99.86363636363636,22,452.27272727272725,182.9090909090909,11,498.02564102564105,144.4102564102564,156
1140,SI266220200309225433,4,0,273.3157894736842,301.57894736842104,19,438.3529411764706,304.2352941176471,17
1141,SI266220200309225433,5,0,
1142,SI266220200309225433,6,0,35.0,164.0,7,273.39285714285717,380.5,28,436.0740740740741,380.4074074074074,27
1143,SI266220200309225433,7,753,9.238095238095237,139.28571428571428,210,214.70833333333334,145.25,24,275.0769230769231,105.84615384615384,26,354.0612244897959,152.3469387755102,49,406.5,172.0,8,432.17391304347825,111.02173913043478,46
1144,SI266220200309225433,8,0,
1145,SI266220200309225433,9,148,56.94444444444444,481.94444444444446,18,139.93939393939394,498.06060606060606,33,166.21794871794873,454.0897435897436,78,334.55056179775283,450.8314606741573,89,336.6923076923077,498.38461538461536,13
